Date;Time;Temp_C;Hum;Press_Bar;TempCabine_C;Charge;SR_Wm2;WindPeak_ms;WindSpeed_Inst;WindSpeed_Avg;WindDir_Inst;WindDir_Avg;Estacao
08/05/2025;08:00;31.65;83.35;1009.88;18.64;12.56;896.31;7.07;7.24;2.1;210.1;238.73;B;
08/05/2025;08:10;25.67;88.01;1017.93;33.85;12.79;346.3;1.65;4.94;0.64;105.27;152.54;B;
08/05/2025;08:20;30.3;72.17;1014.32;16.99;12.68;71.17;7.98;3.26;9.29;80.29;335.34;B;
08/05/2025;08:30;28.42;70.71;1013.92;26.42;12.66;635.58;4.37;0.78;7.47;31.13;318.39;B;
08/05/2025;08:40;16.09;30.69;1016.38;20.95;12.88;135.84;6.79;3.65;7.0;72.24;67.28;B;
08/05/2025;08:50;32.59;67.96;1028.14;23.01;12.95;263.65;2.23;1.25;5.88;166.66;196.15;B;
08/05/2025;09:00;20.84;56.55;1014.37;28.72;12.99;268.8;3.97;3.58;1.7;119.67;278.16;B;
08/05/2025;09:10;29.55;79.54;1014.62;14.31;13.07;263.57;1.98;8.68;3.6;165.68;350.39;B;
08/05/2025;09:20;17.39;56.92;1017.22;18.55;12.71;200.47;4.9;9.09;3.51;195.52;5.42;B;
08/05/2025;09:30;13.22;66.9;1009.06;23.74;12.73;337.94;9.56;6.17;5.13;197.04;200.5;B;
08/05/2025;09:40;18.99;48.8;1003.8;27.35;12.63;137.91;6.73;2.07;5.26;8.09;247.33;B;
08/05/2025;09:50;18.89;71.57;1016.38;27.24;12.9;430.58;2.03;4.18;7.61;140.38;298.49;B;
08/05/2025;10:00;24.55;86.57;1024.28;30.02;12.9;69.1;1.5;6.24;3.44;9.05;201.93;B;
08/05/2025;10:10;9.55;31.39;1006.13;22.11;12.96;836.05;8.86;6.01;8.14;87.35;47.13;B;
08/05/2025;10:20;16.05;44.62;1019.11;20.24;12.61;831.44;9.8;7.85;9.14;241.22;165.16;B;
08/05/2025;10:30;37.22;60.26;1018.92;26.76;12.67;10.24;8.02;2.52;7.8;106.02;254.35;B;
08/05/2025;10:40;28.08;68.56;1021.71;14.37;12.56;859.14;3.75;7.77;7.87;248.06;167.65;B;
08/05/2025;10:50;19.23;43.55;1011.93;22.8;12.81;178.81;10.27;8.59;3.92;287.85;211.61;B;
08/05/2025;11:00;32.32;58.33;1020.85;31.91;12.77;677.0;1.98;1.69;3.68;72.44;344.47;B;
08/05/2025;11:10;26.46;67.08;1013.94;19.31;12.91;674.1;5.67;0.54;4.83;183.59;296.35;B;
08/05/2025;11:20;22.13;61.13;1023.96;23.54;12.62;521.98;8.31;6.22;4.24;290.23;340.39;B;
08/05/2025;11:30;15.87;83.26;1012.52;18.69;12.59;142.59;7.12;6.46;4.9;101.28;308.52;B;
08/05/2025;11:40;32.22;35.35;1018.47;20.94;12.69;411.31;11.06;3.15;2.49;41.21;298.53;B;
08/05/2025;11:50;22.42;52.29;1019.93;31.52;12.95;238.92;2.03;3.67;9.3;148.61;281.99;B;
08/05/2025;12:00;25.05;76.45;1012.16;19.03;12.67;164.9;2.12;7.42;6.42;350.5;92.66;B;
08/05/2025;12:10;21.11;73.23;1021.2;26.16;12.53;71.03;8.1;5.76;9.87;145.6;353.53;B;
08/05/2025;12:20;23.39;43.25;1012.26;23.52;12.75;718.39;11.19;7.73;0.1;13.57;356.48;B;
08/05/2025;12:30;18.92;36.51;1010.2;28.92;12.75;459.29;8.48;3.2;3.6;120.47;347.89;B;
08/05/2025;12:40;22.04;64.15;1010.43;27.55;12.84;428.94;10.08;2.97;5.23;92.12;277.45;B;
08/05/2025;12:50;17.61;45.6;1016.14;27.66;12.71;221.58;11.74;1.66;3.44;98.25;106.13;B;
08/05/2025;13:00;23.35;64.72;1025.17;18.8;12.83;373.05;6.25;8.54;3.67;238.36;238.15;B;
08/05/2025;13:10;20.04;43.3;1011.65;19.94;12.86;170.71;3.81;5.32;9.97;50.01;15.32;B;
08/05/2025;13:20;21.83;77.97;1013.47;28.87;13.15;72.85;0.83;3.58;0.73;246.29;168.23;B;
08/05/2025;13:30;25.1;35.91;1010.66;20.82;12.57;53.89;4.64;2.16;3.83;252.47;146.65;B;
08/05/2025;13:40;15.19;53.25;1011.8;19.71;12.66;696.37;2.46;5.5;2.91;283.97;13.67;B;
08/05/2025;13:50;17.85;54.89;1014.89;28.16;13.04;740.29;11.15;3.47;0.25;103.94;321.56;B;
08/05/2025;14:00;26.82;69.44;1016.97;17.47;12.68;257.19;2.23;2.55;9.6;8.86;212.94;B;
08/05/2025;14:10;20.28;85.55;1003.96;32.6;12.6;833.6;10.09;3.77;8.56;64.35;130.16;B;
08/05/2025;14:20;24.98;74.39;1012.36;26.27;12.94;879.4;7.56;5.77;9.53;25.75;272.36;B;
08/05/2025;14:30;27.43;58.05;1015.26;29.48;13.02;342.65;7.48;7.59;4.73;257.55;201.88;B;
08/05/2025;14:40;18.75;74.06;1017.62;24.99;12.77;500.38;0.86;0.92;6.76;96.86;36.99;B;
08/05/2025;14:50;21.07;71.4;1016.75;20.7;12.79;652.21;3.83;3.1;9.3;11.39;248.25;B;
08/05/2025;15:00;10.48;60.55;1022.69;25.12;12.76;458.46;6.84;0.45;7.78;122.01;268.42;B;
08/05/2025;15:10;16.18;53.88;1009.86;16.35;12.92;863.32;7.7;7.77;2.26;113.69;181.33;B;
08/05/2025;15:20;14.76;45.99;1011.54;32.02;13.17;628.71;4.89;6.61;6.92;210.92;117.12;B;
08/05/2025;15:30;16.15;70.86;1011.24;27.0;12.72;213.86;3.56;7.37;6.5;102.72;303.07;B;
08/05/2025;15:40;21.84;54.26;1018.37;27.82;12.7;803.55;7.91;1.6;2.19;253.86;3.26;B;
08/05/2025;15:50;18.5;83.92;1006.25;23.52;12.94;264.98;5.25;6.22;7.35;134.91;320.58;B;
08/05/2025;16:00;17.34;44.22;1020.21;23.65;13.02;592.93;11.21;5.92;0.86;106.82;78.18;B;
08/05/2025;16:10;20.12;36.88;1019.84;33.74;12.65;469.01;10.49;7.7;7.02;313.11;281.39;B;
08/05/2025;16:20;23.28;54.32;1018.28;25.08;12.95;186.55;6.6;8.89;0.38;314.09;269.7;B;
08/05/2025;16:30;24.94;82.9;1011.21;22.82;13.17;761.84;8.68;5.1;5.2;178.11;239.49;B;
08/05/2025;16:40;23.76;71.78;1012.83;21.52;12.88;57.95;7.6;0.52;4.78;264.14;191.3;B;
08/05/2025;16:50;24.81;77.19;1011.6;14.53;12.67;78.27;8.4;1.63;1.37;275.99;12.5;B;
08/05/2025;17:00;11.43;47.62;1009.0;19.94;12.9;19.49;9.05;0.26;5.22;278.82;67.11;B;
08/05/2025;17:10;24.54;35.65;1014.71;25.13;12.9;808.19;2.21;3.9;6.79;134.89;68.08;B;
08/05/2025;17:20;18.51;47.48;1016.58;20.65;12.73;707.68;4.98;8.08;4.23;173.37;302.11;B;
08/05/2025;17:30;22.42;35.78;1018.93;29.93;12.83;567.23;6.76;4.05;9.65;175.66;190.44;B;
08/05/2025;17:40;8.92;63.97;1014.92;26.68;12.68;365.23;1.85;1.34;1.28;192.22;281.06;B;
08/05/2025;17:50;22.73;72.98;1014.65;25.83;12.5;700.45;5.66;6.44;7.87;184.75;181.8;B;
08/05/2025;18:00;30.72;35.95;1010.1;21.81;13.18;643.01;11.51;4.46;7.54;170.37;168.74;B;
08/05/2025;18:10;27.04;81.99;1011.85;16.16;13.01;85.68;0.84;1.57;6.55;311.22;155.08;B;
08/05/2025;18:20;12.64;63.02;1010.5;25.78;12.77;724.67;0.4;8.9;3.38;197.97;66.65;B;
08/05/2025;18:30;13.13;32.59;1014.43;22.43;12.5;299.17;5.4;0.82;2.51;234.72;44.63;B;
08/05/2025;18:40;25.01;35.81;1013.28;26.14;12.59;90.47;2.9;6.63;9.69;236.05;67.24;B;
08/05/2025;18:50;27.8;74.76;1004.36;22.14;12.91;156.73;6.03;6.56;1.88;205.11;124.67;B;
08/05/2025;19:00;22.96;63.28;1006.62;19.73;13.14;281.87;0.16;5.21;6.21;224.04;224.64;B;
08/05/2025;19:10;10.19;36.92;1012.32;30.65;13.08;646.78;3.86;9.65;6.62;249.51;349.88;B;
08/05/2025;19:20;26.11;68.33;1010.08;29.41;12.88;506.43;1.75;3.42;6.35;182.95;86.2;B;
08/05/2025;19:30;35.96;79.49;1019.25;18.61;12.73;889.49;2.6;8.36;1.61;333.83;322.57;B;
08/05/2025;19:40;19.46;49.66;1012.5;21.85;12.64;789.78;4.47;9.34;3.04;265.39;229.21;B;
08/05/2025;19:50;26.05;88.29;1021.6;23.15;12.55;304.26;4.76;7.13;4.37;131.47;304.93;B;
08/05/2025;20:00;13.11;51.23;1012.35;28.5;12.68;842.0;1.48;9.54;5.83;210.66;123.3;B;
08/05/2025;20:10;21.45;72.6;1007.76;24.27;13.09;856.1;0.32;0.1;0.24;117.18;124.47;B;
08/05/2025;20:20;25.71;57.58;1016.91;23.28;12.88;49.28;5.8;9.4;6.68;241.1;24.18;B;
08/05/2025;20:30;17.19;73.88;1017.74;22.67;12.8;30.35;7.84;5.08;5.44;5.25;150.42;B;
08/05/2025;20:40;23.56;53.25;1023.72;24.67;12.91;322.43;1.78;4.57;4.73;44.41;291.37;B;
08/05/2025;20:50;20.91;50.74;1012.7;24.21;13.01;285.2;9.13;2.68;5.39;124.48;346.7;B;
08/05/2025;21:00;19.16;52.56;1022.68;30.73;12.71;466.64;6.73;9.74;7.43;163.59;349.75;B;
08/05/2025;21:10;21.29;49.65;1021.81;27.67;12.94;276.03;4.96;5.29;8.56;0.22;246.97;B;
08/05/2025;21:20;22.09;73.36;1016.73;23.52;12.82;234.43;7.28;6.23;7.78;57.8;189.79;B;
08/05/2025;21:30;11.69;81.7;1006.14;20.48;13.03;36.68;9.38;6.18;6.48;290.25;262.53;B;
08/05/2025;21:40;13.81;69.35;1020.56;25.83;12.6;770.35;1.5;4.91;1.8;50.22;133.29;B;
08/05/2025;21:50;24.81;73.25;1015.59;23.09;13.0;507.69;6.0;0.87;9.76;52.3;82.68;B;
08/05/2025;22:00;13.41;84.96;1013.66;18.27;12.77;112.49;8.56;3.79;7.22;150.39;236.05;B;
08/05/2025;22:10;29.15;87.59;1010.39;26.3;12.6;420.31;6.57;7.05;3.49;172.92;67.96;B;
08/05/2025;22:20;25.63;80.26;1009.58;20.57;13.13;882.95;3.92;9.24;9.73;12.8;327.84;B;
08/05/2025;22:30;13.24;70.82;1019.98;22.59;12.87;179.77;5.88;4.96;9.03;334.68;182.51;B;
08/05/2025;22:40;16.1;76.5;1016.74;22.22;13.13;7.63;7.41;2.98;3.48;133.6;12.77;B;
08/05/2025;22:50;28.09;71.76;1013.83;21.31;12.73;81.78;10.98;7.61;9.91;18.07;70.32;B;
08/05/2025;23:00;25.76;61.52;1016.12;22.33;13.01;635.61;7.17;0.37;5.53;77.0;240.76;B;
08/05/2025;23:10;30.16;66.08;1017.06;27.36;13.05;825.12;2.17;9.12;3.52;154.81;151.17;B;
08/05/2025;23:20;7.44;53.25;1019.67;28.11;12.59;326.79;11.54;7.31;8.57;195.99;174.76;B;
08/05/2025;23:30;19.92;65.91;1013.06;32.01;12.96;834.62;5.78;4.7;6.4;329.44;26.63;B;
08/05/2025;23:40;23.3;31.35;1015.61;24.31;12.91;561.85;1.02;1.31;5.9;293.33;224.5;B;
08/05/2025;23:50;34.53;82.96;1010.78;16.84;12.98;621.21;10.68;9.01;2.86;229.26;201.42;B;
09/05/2025;00:00;18.25;45.7;1019.75;18.87;12.53;22.37;0.15;8.25;6.7;242.2;351.69;B;
09/05/2025;00:10;25.76;76.69;1015.6;23.39;12.64;645.06;11.47;4.38;0.14;239.98;43.9;B;
09/05/2025;00:20;22.37;38.53;1014.12;21.05;12.69;504.55;5.35;5.53;7.04;94.03;179.63;B;
09/05/2025;00:30;20.18;82.0;1024.55;23.22;12.94;333.43;1.5;0.21;4.16;101.1;277.95;B;
09/05/2025;00:40;21.02;33.58;1013.38;26.06;13.1;658.37;5.45;4.89;3.58;9.72;78.3;B;
09/05/2025;00:50;18.93;88.44;1022.94;25.54;12.51;899.25;2.67;9.27;8.04;285.8;125.6;B;
09/05/2025;01:00;22.95;89.77;1009.87;27.83;12.57;423.63;8.54;7.16;0.07;174.88;9.76;B;
09/05/2025;01:10;15.96;48.11;1012.08;21.61;12.91;684.42;11.65;4.1;1.3;52.37;267.67;B;
09/05/2025;01:20;25.45;42.74;1009.96;33.18;12.74;335.61;2.86;5.61;6.97;28.17;266.37;B;
09/05/2025;01:30;26.56;40.89;1010.86;19.24;12.81;339.8;7.42;6.87;2.22;340.25;309.09;B;
09/05/2025;01:40;23.85;49.15;1015.51;24.81;12.93;250.5;3.04;6.73;2.54;96.1;90.06;B;
09/05/2025;01:50;18.56;44.47;1018.15;27.15;12.83;691.02;4.46;5.85;4.95;40.62;267.19;B;
09/05/2025;02:00;17.71;30.53;1009.29;30.4;13.07;762.75;6.64;8.81;6.82;307.53;289.88;B;
09/05/2025;02:10;31.97;69.69;1017.84;25.78;12.87;15.29;9.82;0.7;2.02;216.26;209.14;B;
09/05/2025;02:20;32.2;55.03;1010.66;22.62;12.82;559.5;11.51;8.47;0.11;25.87;157.51;B;
09/05/2025;02:30;13.67;86.96;1021.9;29.38;13.19;853.22;7.95;6.08;1.96;303.51;13.86;B;
09/05/2025;02:40;22.57;72.71;1022.73;24.53;12.75;581.7;4.79;7.09;3.68;80.39;348.59;B;
09/05/2025;02:50;14.15;43.59;1013.64;23.62;12.69;848.37;4.35;0.97;6.97;193.06;77.81;B;
09/05/2025;03:00;13.22;70.18;1018.1;25.59;12.72;31.91;10.76;1.98;6.72;286.21;12.46;B;
09/05/2025;03:10;23.93;50.52;1013.59;24.85;13.06;684.76;3.27;0.63;1.98;344.87;37.38;B;
09/05/2025;03:20;21.12;71.75;1009.57;28.0;12.84;648.03;5.76;5.85;8.59;39.84;250.85;B;
09/05/2025;03:30;18.91;74.08;1022.85;23.8;12.97;293.05;6.63;2.4;7.86;70.15;182.17;B;
09/05/2025;03:40;33.48;36.78;1022.45;26.73;12.69;801.03;2.14;4.74;2.08;349.83;84.35;B;
09/05/2025;03:50;22.36;50.99;1015.06;27.8;12.54;627.47;9.72;8.69;0.06;97.64;219.87;B;
09/05/2025;04:00;21.85;76.7;1012.19;19.32;12.72;549.28;3.95;4.97;1.55;190.89;136.22;B;
09/05/2025;04:10;33.61;76.07;1017.3;21.47;12.81;46.34;7.56;2.68;9.32;282.92;162.33;B;
09/05/2025;04:20;12.57;76.45;1014.57;21.39;13.17;148.79;5.77;5.78;6.29;307.54;141.4;B;
09/05/2025;04:30;31.59;71.53;1019.14;22.34;13.0;482.9;9.56;9.12;3.03;264.32;159.81;B;
09/05/2025;04:40;17.5;88.79;1017.71;19.53;12.86;263.02;4.33;8.06;4.25;63.84;61.11;B;
09/05/2025;04:50;22.25;88.81;1013.28;19.81;12.73;101.75;9.8;4.84;8.81;42.22;202.93;B;
09/05/2025;05:00;13.47;46.48;1015.39;25.82;13.07;48.71;5.71;8.05;2.51;355.7;327.98;B;
09/05/2025;05:10;25.52;52.76;1013.81;23.14;13.01;873.01;9.04;6.73;7.28;322.39;119.96;B;
09/05/2025;05:20;29.27;43.71;1007.89;19.37;13.19;540.01;2.62;1.18;8.56;213.19;274.27;B;
09/05/2025;05:30;17.29;62.5;1014.8;26.58;12.91;259.38;11.54;2.7;6.8;178.55;233.4;B;
09/05/2025;05:40;24.45;82.24;1007.57;19.39;12.88;691.28;0.62;6.54;8.84;34.04;49.57;B;
09/05/2025;05:50;25.02;38.65;1011.75;19.37;12.67;216.13;7.4;9.18;1.33;244.91;53.07;B;
09/05/2025;06:00;14.49;43.52;1002.56;29.27;13.15;112.35;5.81;7.04;6.03;99.6;30.16;B;
09/05/2025;06:10;24.53;85.75;1014.12;24.94;12.53;735.96;9.74;2.91;0.52;271.88;160.85;B;
09/05/2025;06:20;21.01;56.38;1012.12;23.51;12.63;596.06;7.92;2.54;9.61;160.56;119.99;B;
09/05/2025;06:30;19.18;89.74;1009.99;21.48;12.58;582.84;11.76;6.58;5.72;102.59;84.45;B;
09/05/2025;06:40;20.24;85.88;1025.22;33.33;13.19;865.57;8.76;8.56;4.2;282.92;222.3;B;
09/05/2025;06:50;23.08;68.12;1009.66;31.78;12.51;358.28;2.75;5.41;0.21;302.62;199.24;B;
09/05/2025;07:00;23.57;33.15;1016.27;28.75;12.51;304.36;0.58;8.11;2.66;257.91;92.88;B;
09/05/2025;07:10;16.82;53.89;1017.15;19.18;12.8;370.12;5.75;6.03;3.49;45.72;157.17;B;
09/05/2025;07:20;14.53;52.91;1015.0;24.31;12.84;544.48;8.32;2.48;9.29;349.59;190.76;B;
09/05/2025;07:30;22.52;57.93;1020.27;26.25;12.65;314.78;10.32;3.64;9.83;333.87;203.39;B;
09/05/2025;07:40;24.13;31.01;1004.84;21.08;13.17;863.49;11.2;1.9;1.85;110.67;348.09;B;
09/05/2025;07:50;15.67;80.25;1018.1;30.62;12.93;436.68;0.11;2.11;4.38;36.74;5.73;B;
09/05/2025;08:00;26.64;66.38;1004.18;26.12;12.68;243.24;1.81;9.31;2.71;15.04;276.33;B;
09/05/2025;08:10;8.47;67.72;1012.42;24.15;12.58;90.15;1.09;1.86;5.09;283.54;346.13;B;
09/05/2025;08:20;13.38;84.61;1019.34;21.71;12.72;766.56;7.24;6.95;0.17;110.25;231.78;B;
09/05/2025;08:30;29.07;85.33;1026.94;24.24;12.96;0.55;9.9;9.81;0.35;196.6;6.24;B;
09/05/2025;08:40;21.91;64.89;1013.04;24.94;12.75;243.75;11.78;0.42;8.41;352.79;195.13;B;
09/05/2025;08:50;18.49;56.36;1010.68;21.09;12.85;218.93;9.3;5.0;4.04;130.95;78.02;B;
09/05/2025;09:00;24.04;88.61;1014.83;24.12;13.02;217.65;8.81;3.52;9.78;65.68;332.69;B;
09/05/2025;09:10;28.07;69.62;1014.03;25.14;12.7;565.98;1.2;7.09;1.17;178.29;183.66;B;
09/05/2025;09:20;24.66;80.57;1024.59;25.92;12.94;563.7;9.9;0.69;8.46;161.24;146.61;B;
09/05/2025;09:30;21.02;65.83;1014.94;29.89;12.93;561.22;9.85;5.07;6.87;50.04;113.14;B;
09/05/2025;09:40;18.44;57.86;1023.45;27.97;12.74;817.22;4.66;3.89;3.88;275.11;193.78;B;
09/05/2025;09:50;20.24;34.31;1019.16;25.33;12.56;138.28;5.23;3.77;2.12;246.53;48.82;B;
09/05/2025;10:00;24.17;37.27;1018.3;23.99;12.57;562.38;11.28;9.05;8.39;96.07;34.24;B;
09/05/2025;10:10;29.98;81.72;1008.07;25.94;12.98;718.33;6.92;4.42;1.57;208.22;32.05;B;
09/05/2025;10:20;18.9;64.25;1012.22;22.13;12.79;278.47;11.02;2.47;9.78;202.12;325.25;B;
09/05/2025;10:30;9.0;55.87;1018.73;21.36;13.06;701.44;2.31;6.84;6.07;141.56;305.98;B;
09/05/2025;10:40;18.69;68.45;1012.47;24.38;13.19;118.51;3.51;0.82;8.26;122.24;51.32;B;
09/05/2025;10:50;15.92;88.87;1011.92;23.49;13.19;657.68;1.14;1.81;6.1;245.1;65.27;B;
09/05/2025;11:00;14.64;75.7;1014.54;20.18;13.06;464.24;9.77;3.76;1.53;46.1;222.07;B;
09/05/2025;11:10;26.71;52.48;1017.75;24.86;13.1;435.19;2.27;7.26;1.91;191.6;86.09;B;
09/05/2025;11:20;10.97;52.8;1013.52;22.08;12.68;692.02;8.33;0.73;8.23;108.84;355.78;B;
09/05/2025;11:30;24.61;32.07;1020.72;25.71;13.08;195.22;10.64;0.22;9.33;15.16;286.36;B;
09/05/2025;11:40;17.17;53.13;1011.04;23.78;12.53;231.41;5.46;1.84;8.89;74.11;239.31;B;
09/05/2025;11:50;23.36;45.04;1015.58;23.98;12.78;470.07;8.22;2.49;3.38;252.98;185.12;B;
09/05/2025;12:00;22.8;39.21;1005.74;20.58;12.7;551.05;6.0;4.71;5.65;246.38;348.25;B;
09/05/2025;12:10;23.98;53.06;1010.83;25.28;13.16;560.44;0.86;6.35;5.49;9.87;57.83;B;
09/05/2025;12:20;20.82;60.18;1018.23;27.25;13.15;334.67;2.9;4.41;0.05;287.64;222.76;B;
09/05/2025;12:30;38.54;45.6;1018.45;24.51;13.16;727.69;1.15;5.24;9.24;123.34;96.72;B;
09/05/2025;12:40;16.51;39.93;1012.79;26.44;12.79;858.67;11.21;1.73;2.98;250.54;115.98;B;
09/05/2025;12:50;30.91;86.7;1014.86;26.17;13.15;884.98;7.1;7.38;2.61;335.67;107.22;B;
09/05/2025;13:00;17.96;70.17;1023.43;27.33;12.81;232.11;4.7;1.3;2.84;117.15;336.86;B;
09/05/2025;13:10;23.75;31.76;1013.65;23.73;13.16;681.91;9.04;8.64;9.13;214.76;232.53;B;
09/05/2025;13:20;22.36;54.08;1013.99;24.29;12.84;844.98;11.22;6.93;7.89;115.1;221.86;B;
09/05/2025;13:30;12.92;52.83;1010.88;18.61;13.18;858.57;0.95;9.21;8.68;198.73;258.55;B;
09/05/2025;13:40;19.44;70.25;1021.48;27.62;13.02;19.07;5.56;0.78;4.39;273.15;126.98;B;
09/05/2025;13:50;18.29;45.83;1011.52;19.4;13.07;701.69;0.65;1.32;6.41;180.24;27.79;B;
09/05/2025;14:00;18.0;74.66;1019.17;24.05;13.12;728.7;4.36;3.24;9.96;308.39;309.86;B;
09/05/2025;14:10;28.69;80.49;1009.94;26.76;13.09;215.36;5.54;0.6;2.67;30.65;251.01;B;
09/05/2025;14:20;26.4;62.22;1010.1;19.22;12.67;375.7;3.22;4.71;8.68;71.71;349.23;B;
09/05/2025;14:30;20.83;42.35;1008.27;17.9;12.83;524.65;4.11;4.1;1.9;256.64;137.09;B;
09/05/2025;14:40;19.66;83.38;1012.63;25.13;12.55;837.84;2.82;7.31;9.02;294.47;100.26;B;
09/05/2025;14:50;19.85;60.51;1014.58;21.03;12.82;438.08;9.13;4.6;5.57;47.27;273.91;B;
09/05/2025;15:00;26.78;41.94;1017.21;19.71;12.96;419.43;3.94;1.08;2.88;321.68;307.52;B;
09/05/2025;15:10;21.72;75.62;1016.42;29.79;12.91;355.63;4.85;7.27;4.41;309.1;323.85;B;
09/05/2025;15:20;11.86;50.19;1021.18;25.96;12.9;360.15;8.94;7.88;7.85;166.24;110.05;B;
09/05/2025;15:30;25.15;45.58;1007.57;22.28;13.08;489.62;7.49;4.22;8.61;347.05;309.93;B;
09/05/2025;15:40;16.48;79.5;1022.91;18.7;12.63;540.49;6.16;2.5;8.88;140.95;338.27;B;
09/05/2025;15:50;20.75;60.68;1012.98;24.1;13.12;554.84;0.98;4.51;8.83;330.69;233.14;B;
09/05/2025;16:00;1.27;58.9;1018.95;20.1;12.94;692.31;2.38;5.87;8.94;142.83;303.69;B;
09/05/2025;16:10;26.29;68.86;1014.06;19.8;12.69;251.54;5.11;2.24;4.04;230.99;85.62;B;
09/05/2025;16:20;23.9;80.73;1019.68;20.84;13.1;832.88;9.23;3.98;4.29;309.29;134.5;B;
09/05/2025;16:30;27.63;30.36;1017.45;26.52;12.82;773.08;9.9;1.84;3.05;41.21;194.3;B;
09/05/2025;16:40;17.65;63.91;1015.28;22.77;12.69;885.22;10.21;5.25;8.8;261.59;126.04;B;
09/05/2025;16:50;24.92;65.39;1010.7;19.8;13.01;744.72;6.12;6.19;0.5;3.57;295.89;B;
09/05/2025;17:00;25.04;86.35;1016.58;26.56;12.52;67.66;4.98;4.04;1.17;203.74;30.46;B;
09/05/2025;17:10;23.1;75.52;1010.58;23.56;13.09;622.7;6.76;1.36;7.14;297.54;278.28;B;
09/05/2025;17:20;29.01;63.51;1008.76;25.05;12.8;351.48;0.32;9.1;7.43;175.44;265.5;B;
09/05/2025;17:30;21.98;83.08;1012.13;32.63;12.64;22.03;9.59;5.52;0.96;337.08;35.64;B;
09/05/2025;17:40;25.72;73.17;1020.26;23.15;12.98;520.7;7.61;3.38;8.87;229.08;123.14;B;
09/05/2025;17:50;14.46;62.89;1012.44;19.76;12.94;812.83;2.18;1.97;9.65;300.64;33.67;B;
09/05/2025;18:00;23.02;85.04;1018.01;27.74;12.87;483.73;6.73;2.01;7.57;324.88;170.73;B;
09/05/2025;18:10;23.1;45.34;1016.35;26.34;13.07;549.06;4.21;8.79;0.99;56.29;89.44;B;
09/05/2025;18:20;22.03;61.9;1026.8;32.39;13.0;744.26;0.02;2.82;6.98;297.77;121.41;B;
09/05/2025;18:30;17.75;77.01;1017.28;22.54;12.99;684.7;0.6;5.09;8.86;218.03;238.8;B;
09/05/2025;18:40;19.68;55.89;1020.0;25.93;12.55;506.36;2.56;9.88;2.98;169.83;192.12;B;
09/05/2025;18:50;29.93;47.34;1025.65;15.95;13.04;4.21;2.75;9.37;4.11;263.18;253.34;B;
09/05/2025;19:00;22.94;34.85;1015.91;18.92;12.96;162.57;7.84;9.61;5.83;258.76;132.3;B;
09/05/2025;19:10;18.3;31.13;1015.84;18.34;12.67;273.18;0.5;9.73;1.1;88.24;344.87;B;
09/05/2025;19:20;20.01;89.7;1009.13;20.56;12.87;785.56;8.47;0.86;8.89;169.09;68.45;B;
09/05/2025;19:30;25.37;52.72;1017.39;24.17;13.0;419.42;6.67;7.28;1.58;87.2;83.11;B;
09/05/2025;19:40;24.73;71.18;1020.42;16.95;12.67;269.4;0.04;9.99;4.77;35.77;357.12;B;
09/05/2025;19:50;16.05;64.39;1025.34;21.75;12.91;497.08;9.13;0.58;4.29;19.49;207.14;B;
09/05/2025;20:00;22.42;38.75;1013.42;19.99;12.62;312.75;3.89;3.26;7.97;284.4;235.88;B;
09/05/2025;20:10;12.37;41.54;1018.89;19.29;12.65;138.17;5.71;5.35;3.82;18.01;312.1;B;
09/05/2025;20:20;26.91;67.6;1015.6;25.75;12.81;97.63;8.59;5.78;7.3;292.84;67.91;B;
09/05/2025;20:30;29.1;46.34;1008.39;29.01;12.59;706.14;11.65;3.08;1.61;344.58;50.06;B;
09/05/2025;20:40;14.7;48.69;1005.17;24.26;12.87;653.06;6.6;1.54;7.88;30.84;121.71;B;
09/05/2025;20:50;25.48;39.07;1012.78;32.0;12.69;867.65;10.63;4.09;6.43;161.38;109.65;B;
09/05/2025;21:00;25.22;72.47;1020.08;19.33;12.5;202.11;5.32;9.91;0.51;276.58;324.68;B;
09/05/2025;21:10;17.46;55.04;1002.47;25.35;13.08;386.15;2.57;0.46;8.0;106.13;44.1;B;
09/05/2025;21:20;38.31;60.3;1011.38;35.76;12.82;584.03;10.3;3.22;6.25;61.68;169.05;B;
09/05/2025;21:30;28.86;69.29;1015.48;26.29;13.19;754.95;4.11;2.63;2.49;139.26;74.49;B;
09/05/2025;21:40;24.14;59.05;1020.08;26.86;12.79;871.39;2.5;0.96;2.84;11.91;213.8;B;
09/05/2025;21:50;20.58;89.83;1011.33;22.96;12.8;592.96;5.64;6.4;4.51;255.18;17.78;B;
09/05/2025;22:00;23.12;50.76;1015.52;31.07;12.73;209.48;7.13;6.62;2.25;38.18;138.01;B;
09/05/2025;22:10;0.17;31.63;1015.86;36.05;12.64;672.92;1.03;6.91;8.19;122.99;152.44;B;
09/05/2025;22:20;20.63;53.78;1013.99;26.75;12.51;579.51;0.82;9.66;3.62;42.64;32.28;B;
09/05/2025;22:30;18.83;73.62;1015.79;28.63;12.68;788.18;9.46;7.15;6.46;194.84;331.58;B;
09/05/2025;22:40;24.32;70.41;1013.65;24.28;12.87;116.94;0.7;5.49;7.89;355.97;138.93;B;
09/05/2025;22:50;16.48;34.37;1015.49;25.19;13.04;13.08;5.98;4.36;2.18;131.27;183.19;B;
09/05/2025;23:00;22.21;58.06;1007.3;24.57;12.81;610.37;0.16;9.34;5.02;327.7;235.87;B;
